PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
CLRSKY_SFC_SW_DWN,2020,44.75,-98.25,2.57,3.9,5.32,7.04,8.05,8.29,8.03,6.85,5.2,4.01,2.73,2.14,5.35
CLRSKY_SFC_SW_DWN,2020,44.75,-98.75,2.57,3.9,5.32,7.04,8.05,8.29,8.03,6.85,5.2,4.01,2.73,2.14,5.35
CLRSKY_SFC_SW_DWN,2020,44.75,-99.25,2.57,3.91,5.32,7.07,8.08,8.33,8.06,6.87,5.22,4.02,2.73,2.14,5.36
CLRSKY_SFC_SW_DWN,2020,44.75,-99.75,2.57,3.91,5.32,7.07,8.08,8.33,8.06,6.87,5.22,4.02,2.73,2.14,5.36
CLRSKY_SFC_SW_DWN,2020,45.25,-100.25,2.42,3.74,5.25,7.02,8.09,8.42,8.08,6.86,5.19,3.92,2.62,2.01,5.3
CLRSKY_SFC_SW_DWN,2020,45.25,-100.75,2.42,3.74,5.25,7.02,8.09,8.42,8.08,6.86,5.19,3.92,2.62,2.01,5.3
CLRSKY_SFC_SW_DWN,2020,45.25,-101.25,2.42,3.74,5.25,7.02,8.09,8.42,8.08,6.86,5.19,3.92,2.62,2.01,5.3
CLRSKY_SFC_SW_DWN,2020,45.25,-101.75,2.42,3.74,5.25,7.02,8.09,8.42,8.08,6.86,5.19,3.92,2.62,2.01,5.3
CLRSKY_SFC_SW_DWN,2020,45.25,-102.25,2.38,3.68,5.28,7.09,8.15,8.53,8.18,6.88,5.24,3.96,2.64,2.02,5.34
CLRSKY_SFC_SW_DWN,2020,45.25,-102.75,2.38,3.68,5.28,7.09,8.15,8.53,8.18,6.88,5.24,3.96,2.64,2.02,5.34
CLRSKY_SFC_SW_DWN,2020,45.25,-103.25,2.38,3.68,5.28,7.09,8.15,8.53,8.18,6.88,5.24,3.96,2.64,2.02,5.34
CLRSKY_SFC_SW_DWN,2020,45.25,-103.75,2.38,3.68,5.28,7.09,8.15,8.53,8.18,6.88,5.24,3.96,2.64,2.02,5.34
CLRSKY_SFC_SW_DWN,2020,45.25,-96.75,2.45,3.77,5.21,6.97,8.02,8.3,8.02,6.8,5.1,3.9,2.57,2,5.26
CLRSKY_SFC_SW_DWN,2020,45.25,-97.25,2.45,3.77,5.21,6.97,8.02,8.3,8.02,6.8,5.1,3.9,2.57,2,5.26
CLRSKY_SFC_SW_DWN,2020,45.25,-97.75,2.45,3.77,5.21,6.97,8.02,8.3,8.02,6.8,5.1,3.9,2.57,2,5.26
CLRSKY_SFC_SW_DWN,2020,45.25,-98.25,2.45,3.78,5.28,7,8.05,8.32,8.04,6.81,5.13,3.92,2.6,2.02,5.29
CLRSKY_SFC_SW_DWN,2020,45.25,-98.75,2.45,3.78,5.28,7,8.05,8.32,8.04,6.81,5.13,3.92,2.6,2.02,5.29
CLRSKY_SFC_SW_DWN,2020,45.25,-99.25,2.45,3.78,5.28,7,8.05,8.32,8.04,6.81,5.13,3.92,2.6,2.02,5.29
CLRSKY_SFC_SW_DWN,2020,45.25,-99.75,2.45,3.78,5.28,7,8.05,8.32,8.04,6.81,5.13,3.92,2.6,2.02,5.29
CLRSKY_SFC_SW_DWN,2020,45.75,-100.25,2.42,3.74,5.25,7.02,8.09,8.42,8.08,6.86,5.19,3.92,2.62,2.01,5.3
CLRSKY_SFC_SW_DWN,2020,45.75,-100.75,2.42,3.74,5.25,7.02,8.09,8.42,8.08,6.86,5.19,3.92,2.62,2.01,5.3
CLRSKY_SFC_SW_DWN,2020,45.75,-101.25,2.42,3.74,5.25,7.02,8.09,8.42,8.08,6.86,5.19,3.92,2.62,2.01,5.3
CLRSKY_SFC_SW_DWN,2020,45.75,-101.75,2.42,3.74,5.25,7.02,8.09,8.42,8.08,6.86,5.19,3.92,2.62,2.01,5.3
CLRSKY_SFC_SW_DWN,2020,45.75,-102.25,2.38,3.68,5.28,7.09,8.15,8.53,8.18,6.88,5.24,3.96,2.64,2.02,5.34
CLRSKY_SFC_SW_DWN,2020,45.75,-102.75,2.38,3.68,5.28,7.09,8.15,8.53,8.18,6.88,5.24,3.96,2.64,2.02,5.34
CLRSKY_SFC_SW_DWN,2020,45.75,-103.25,2.38,3.68,5.28,7.09,8.15,8.53,8.18,6.88,5.24,3.96,2.64,2.02,5.34
CLRSKY_SFC_SW_DWN,2020,45.75,-103.75,2.38,3.68,5.28,7.09,8.15,8.53,8.18,6.88,5.24,3.96,2.64,2.02,5.34
CLRSKY_SFC_SW_DWN,2020,45.75,-96.75,2.45,3.77,5.21,6.97,8.02,8.3,8.02,6.8,5.1,3.9,2.57,2,5.26
CLRSKY_SFC_SW_DWN,2020,45.75,-97.25,2.45,3.77,5.21,6.97,8.02,8.3,8.02,6.8,5.1,3.9,2.57,2,5.26
CLRSKY_SFC_SW_DWN,2020,45.75,-97.75,2.45,3.77,5.21,6.97,8.02,8.3,8.02,6.8,5.1,3.9,2.57,2,5.26
CLRSKY_SFC_SW_DWN,2020,45.75,-98.25,2.45,3.78,5.28,7,8.05,8.32,8.04,6.81,5.13,3.92,2.6,2.02,5.29
CLRSKY_SFC_SW_DWN,2020,45.75,-98.75,2.45,3.78,5.28,7,8.05,8.32,8.04,6.81,5.13,3.92,2.6,2.02,5.29
CLRSKY_SFC_SW_DWN,2020,45.75,-99.25,2.45,3.78,5.28,7,8.05,8.32,8.04,6.81,5.13,3.92,2.6,2.02,5.29
CLRSKY_SFC_SW_DWN,2020,45.75,-99.75,2.45,3.78,5.28,7,8.05,8.32,8.04,6.81,5.13,3.92,2.6,2.02,5.29
