PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
CLRSKY_SFC_SW_DWN,2020,42.75,-100.75,2.78,4.08,5.64,7.31,8.23,8.51,8.14,7.01,5.44,4.29,3.05,2.42,5.58
CLRSKY_SFC_SW_DWN,2020,42.75,-101.25,2.78,4.12,5.66,7.34,8.27,8.59,8.2,7.06,5.47,4.31,3.07,2.44,5.61
CLRSKY_SFC_SW_DWN,2020,42.75,-101.75,2.78,4.12,5.66,7.34,8.27,8.59,8.2,7.06,5.47,4.31,3.07,2.44,5.61
CLRSKY_SFC_SW_DWN,2020,42.75,-102.25,2.8,4.15,5.67,7.38,8.32,8.69,8.29,7.09,5.55,4.36,3.09,2.45,5.66
CLRSKY_SFC_SW_DWN,2020,42.75,-102.75,2.8,4.15,5.67,7.38,8.32,8.69,8.29,7.09,5.55,4.36,3.09,2.45,5.66
CLRSKY_SFC_SW_DWN,2020,42.75,-103.25,2.79,4.13,5.67,7.38,8.33,8.71,8.33,7.12,5.56,4.36,3.09,2.45,5.66
CLRSKY_SFC_SW_DWN,2020,42.75,-103.75,2.79,4.13,5.67,7.38,8.33,8.71,8.33,7.12,5.56,4.36,3.09,2.45,5.66
CLRSKY_SFC_SW_DWN,2020,42.75,-96.25,2.76,4.01,5.49,7.16,8.04,8.3,8,6.96,5.23,4.19,2.95,2.39,5.46
CLRSKY_SFC_SW_DWN,2020,42.75,-96.75,2.76,4.01,5.49,7.16,8.04,8.3,8,6.96,5.23,4.19,2.95,2.39,5.46
CLRSKY_SFC_SW_DWN,2020,42.75,-97.25,2.78,4.01,5.51,7.21,8.09,8.34,8.03,6.97,5.27,4.19,2.98,2.41,5.48
CLRSKY_SFC_SW_DWN,2020,42.75,-97.75,2.78,4.01,5.51,7.21,8.09,8.34,8.03,6.97,5.27,4.19,2.98,2.41,5.48
CLRSKY_SFC_SW_DWN,2020,42.75,-98.25,2.81,4.06,5.55,7.23,8.13,8.39,8.05,6.97,5.32,4.22,3,2.4,5.51
CLRSKY_SFC_SW_DWN,2020,42.75,-98.75,2.81,4.06,5.55,7.23,8.13,8.39,8.05,6.97,5.32,4.22,3,2.4,5.51
CLRSKY_SFC_SW_DWN,2020,42.75,-99.25,2.82,4.09,5.59,7.26,8.18,8.44,8.09,7.01,5.35,4.25,3.02,2.42,5.54
CLRSKY_SFC_SW_DWN,2020,42.75,-99.75,2.82,4.09,5.59,7.26,8.18,8.44,8.09,7.01,5.35,4.25,3.02,2.42,5.54
